issue_type,issue_detail,columns_involved,CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,GENDER,DOB,CITY,SALARY
null_blank,Null values detected in column EMAIL,EMAIL,4921,Neha,Sharma,,9876503920,,1986-04-20,Ahmedabad,70001
null_blank,Null values detected in column EMAIL,EMAIL,4961,Kavya,Singh,,9876503960,,2000-01-06,Pune,752941
null_blank,Null values detected in column EMAIL,EMAIL,5001,Kavya,Sharma,,,Female,2003-04-09,Bangalore,66267
null_blank,Null values detected in column EMAIL,EMAIL,5041,Vijay,Sharma,,9876504040,Male,1972-03-16,Pune,37466
null_blank,Null values detected in column EMAIL,EMAIL,5081,Amit,Singh,,9876504080,,1991-08-19,Chennai,422162
null_blank,Null values detected in column EMAIL,EMAIL,5121,Arjun,Patel,,9876504120,Male,1993-11-04,Pune,72454
null_blank,Null values detected in column EMAIL,EMAIL,5161,Sameer,Verma,,9876504160,Male,1987-05-17,Delhi,62906
null_blank,Null values detected in column EMAIL,EMAIL,5201,Sneha,Mehta,,,Other,1988-08-29,Ahmedabad,666703
null_blank,Null values detected in column EMAIL,EMAIL,5241,Anjali,Reddy,,9876504240,Female,1981-07-28,Mumbai,76816
null_blank,Null values detected in column EMAIL,EMAIL,5281,Sneha,Sharma,,9876504280,Female,1973-08-25,Chennai,75633
null_blank,Null values detected in column EMAIL,EMAIL,5321,Sameer,Patel,,9876504320,Male,1989-05-01,Kolkata,301939
null_blank,Null values detected in column EMAIL,EMAIL,5361,Neha,Singh,,9876504360,,2012-11-17,Chennai,53181
null_blank,Null values detected in column EMAIL,EMAIL,5401,Rakesh,Rao,,,Male,2016-02-17,Chennai,61659
null_blank,Null values detected in column EMAIL,EMAIL,5441,Sneha,Reddy,,9876504440,Other,1981-05-12,Hyderabad,512731
null_blank,Null values detected in column EMAIL,EMAIL,5481,Vijay,Singh,,9876504480,Male,2017-11-19,Delhi,68988
null_blank,Null values detected in column EMAIL,EMAIL,5521,Vijay,Sharma,,9876504520,Other,1996-04-19,Bangalore,82511
null_blank,Null values detected in column EMAIL,EMAIL,5561,Arjun,Mehta,,9876504560,Female,2003-08-22,Kolkata,814959
null_blank,Null values detected in column EMAIL,EMAIL,5601,Sameer,Mehta,,,Other,2002-09-16,Pune,66620
null_blank,Null values detected in column EMAIL,EMAIL,5641,Amit,Patel,,9876504640,Female,1991-10-03,Ahmedabad,41587
null_blank,Null values detected in column EMAIL,EMAIL,5681,Sneha,Rao,,9876504680,Male,1996-08-19,Hyderabad,360942
null_blank,Null values detected in column EMAIL,EMAIL,5721,Rakesh,Rao,,9876504720,Female,1974-08-30,Kolkata,50489
null_blank,Null values detected in column EMAIL,EMAIL,5761,Rakesh,Mehta,,9876504760,Male,2050-01-01,Ahmedabad,67278
null_blank,Null values detected in column EMAIL,EMAIL,5801,Sameer,Kumar,,,Male,1985-12-17,Delhi,470264
null_blank,Null values detected in column EMAIL,EMAIL,5841,Arjun,Mehta,,9876504840,,1979-03-05,Kolkata,75063
null_blank,Null values detected in column EMAIL,EMAIL,5881,Kavya,Patel,,9876504880,Other,2013-10-02,Mumbai,68407
null_blank,Null values detected in column EMAIL,EMAIL,5921,Priya,Sharma,,9876504920,Female,1984-05-23,Hyderabad,581599
null_blank,Null values detected in column EMAIL,EMAIL,5961,Vijay,Joshi,,9876504960,,2009-12-11,Chennai,62238
null_blank,Null values detected in column EMAIL,EMAIL,6001,Neha,Sharma,,,,1979-04-19,Bangalore,55494
null_blank,Null values detected in column EMAIL,EMAIL,6041,Neha,Kumar,,9876505040,Male,1993-09-18,Hyderabad,751953
null_blank,Null values detected in column EMAIL,EMAIL,6081,Anjali,Patel,,9876505080,,1996-01-02,Mumbai,61025
null_blank,Null values detected in column EMAIL,EMAIL,6121,Kavya,Verma,,9876505120,Other,1995-11-01,Hyderabad,83954
null_blank,Null values detected in column EMAIL,EMAIL,6161,Neha,Gupta,,9876505160,,1993-05-01,Delhi,839976
null_blank,Null values detected in column EMAIL,EMAIL,6201,Rakesh,Reddy,,,Male,2018-09-01,Ahmedabad,78386
null_blank,Null values detected in column EMAIL,EMAIL,6241,Neha,Rao,,9876505240,Male,2017-08-01,Delhi,61882
null_blank,Null values detected in column EMAIL,EMAIL,6281,Anjali,Verma,,9876505280,Female,1997-07-30,Ahmedabad,922656
null_blank,Null values detected in column EMAIL,EMAIL,6321,Priya,Sharma,,9876505320,Other,1990-11-01,Delhi,77530
null_blank,Null values detected in column EMAIL,EMAIL,6361,Neha,Singh,,9876505360,,1990-03-18,Pune,46897
null_blank,Null values detected in column EMAIL,EMAIL,6401,Vijay,Kumar,,,Female,2016-07-10,Kolkata,478993
null_blank,Null values detected in column EMAIL,EMAIL,6441,Anjali,Rao,,9876505440,,1981-10-17,Kolkata,88702
null_blank,Null values detected in column EMAIL,EMAIL,6481,Sneha,Gupta,,9876505480,Male,2018-09-06,Chennai,62668
null_blank,Null values detected in column EMAIL,EMAIL,6521,Neha,Mehta,,9876505520,,2005-04-13,Delhi,615942
null_blank,Null values detected in column EMAIL,EMAIL,6561,Amit,Singh,,9876505560,Female,2015-08-17,Bangalore,43622
null_blank,Null values detected in column EMAIL,EMAIL,6601,Rakesh,Joshi,,,Other,2009-11-30,Pune,55750
null_blank,Null values detected in column EMAIL,EMAIL,6641,Kavya,Kumar,,9876505640,Male,1974-02-23,Mumbai,835474
null_blank,Null values detected in column EMAIL,EMAIL,6681,Vijay,Singh,,9876505680,Other,2011-03-25,Bangalore,32595
null_blank,Null values detected in column EMAIL,EMAIL,6721,Vijay,Kumar,,9876505720,Other,2017-04-19,Delhi,65905
null_blank,Null values detected in column EMAIL,EMAIL,6761,Sneha,Patel,,9876505760,Male,1979-09-25,Ahmedabad,744081
null_blank,Null values detected in column EMAIL,EMAIL,6801,Priya,Mehta,,,Male,2004-12-13,Chennai,90872
null_blank,Null values detected in column EMAIL,EMAIL,6841,Vijay,Joshi,,9876505840,,1974-03-16,Hyderabad,44949
null_blank,Null values detected in column EMAIL,EMAIL,6881,Priya,Joshi,,9876505880,Male,2016-02-20,Delhi,783086
null_blank,Null values detected in column EMAIL,EMAIL,6921,Kavya,Patel,,9876505920,,1989-11-05,Bangalore,63154
null_blank,Null values detected in column EMAIL,EMAIL,6961,Vijay,Gupta,,9876505960,Other,1992-12-05,Bangalore,69575
null_blank,Null values detected in column EMAIL,EMAIL,7001,Sameer,Patel,,,Male,1982-04-10,Delhi,507250
null_blank,Null values detected in column EMAIL,EMAIL,7041,Arjun,Rao,,9876506040,Other,2014-05-05,Kolkata,101827
null_blank,Null values detected in column EMAIL,EMAIL,7081,Vijay,Joshi,,9876506080,Other,1986-07-13,Hyderabad,92937
null_blank,Null values detected in column EMAIL,EMAIL,7121,Arjun,Patel,,9876506120,Other,2009-05-15,Hyderabad,359827
null_blank,Null values detected in column EMAIL,EMAIL,7161,Anjali,Gupta,,9876506160,Male,2050-01-01,Delhi,57787
null_blank,Null values detected in column EMAIL,EMAIL,7201,Priya,Patel,,,,2000-12-07,Bangalore,57519
null_blank,Null values detected in column EMAIL,EMAIL,7241,Kavya,Reddy,,9876506240,,2012-02-26,Chennai,678100
null_blank,Null values detected in column EMAIL,EMAIL,7281,Anjali,Joshi,,9876506280,Male,1971-08-18,Bangalore,44306
null_blank,Null values detected in column EMAIL,EMAIL,7321,Neha,Gupta,,9876506320,,2014-12-09,Kolkata,66404
null_blank,Null values detected in column EMAIL,EMAIL,7361,Amit,Gupta,,9876506360,,2004-09-10,Delhi,67832
null_blank,Null values detected in column EMAIL,EMAIL,7401,Amit,Joshi,,,Male,2002-04-20,Chennai,63951
null_blank,Null values detected in column EMAIL,EMAIL,7441,Kavya,Gupta,,9876506440,Male,2014-10-03,Hyderabad,38527
null_blank,Null values detected in column EMAIL,EMAIL,7481,Rakesh,Gupta,,9876506480,Male,2007-02-11,Delhi,551729
null_blank,Null values detected in column EMAIL,EMAIL,7521,Amit,Patel,,9876506520,,1971-10-06,Kolkata,54149
null_blank,Null values detected in column EMAIL,EMAIL,7561,Amit,Reddy,,9876506560,,1974-11-14,Delhi,82379
null_blank,Null values detected in column EMAIL,EMAIL,7601,Sameer,Sharma,,,Female,1983-04-17,Chennai,419619
null_blank,Null values detected in column EMAIL,EMAIL,7641,Priya,Patel,,9876506640,,2016-09-01,Hyderabad,86691
null_blank,Null values detected in column EMAIL,EMAIL,7681,Vijay,Reddy,,9876506680,Male,1999-06-09,Delhi,39188
null_blank,Null values detected in column EMAIL,EMAIL,7721,Neha,Kumar,,9876506720,,2012-09-29,Chennai,539742
null_blank,Null values detected in column EMAIL,EMAIL,7761,Arjun,Reddy,,9876506760,,1998-02-27,Ahmedabad,21156
null_blank,Null values detected in column EMAIL,EMAIL,7801,Anjali,Mehta,,,Male,1995-09-28,Hyderabad,59555
null_blank,Null values detected in column EMAIL,EMAIL,7841,Rakesh,Rao,,9876506840,Other,1979-10-07,Bangalore,435321
null_blank,Null values detected in column EMAIL,EMAIL,7881,Sneha,Singh,,9876506880,,2000-12-18,Kolkata,51256
null_blank,Null values detected in column EMAIL,EMAIL,7921,Priya,Singh,,9876506920,,1972-05-15,Delhi,79746
null_blank,Null values detected in column EMAIL,EMAIL,7961,Sneha,Patel,,9876506960,Female,1986-05-13,Kolkata,512032
null_blank,Null values detected in column EMAIL,EMAIL,8001,Sameer,Rao,,,,2011-02-04,Mumbai,61246
null_blank,Null values detected in column EMAIL,EMAIL,8041,Priya,Rao,,9876507040,Male,1984-03-06,Ahmedabad,63883
null_blank,Null values detected in column EMAIL,EMAIL,8081,Anjali,Joshi,,9876507080,Male,1986-06-28,Ahmedabad,616187
null_blank,Null values detected in column EMAIL,EMAIL,8121,Arjun,Verma,,9876507120,Female,1994-09-10,Ahmedabad,34713
null_blank,Null values detected in column EMAIL,EMAIL,8161,Sameer,Rao,,9876507160,Male,1970-05-06,Kolkata,24517
null_blank,Null values detected in column EMAIL,EMAIL,8201,Vijay,Kumar,,,,1975-08-01,Ahmedabad,511909
null_blank,Null values detected in column EMAIL,EMAIL,8241,Arjun,Singh,,9876507240,,1986-06-04,Delhi,82550
null_blank,Null values detected in column EMAIL,EMAIL,8281,Sneha,Verma,,9876507280,,2011-03-12,Ahmedabad,67726
null_blank,Null values detected in column EMAIL,EMAIL,8321,Priya,Sharma,,9876507320,,1982-03-30,Hyderabad,636166
null_blank,Null values detected in column EMAIL,EMAIL,8361,Anjali,Joshi,,9876507360,,1998-11-29,Pune,61497
null_blank,Null values detected in column EMAIL,EMAIL,8401,Priya,Reddy,,,,1988-04-29,Bangalore,59102
null_blank,Null values detected in column EMAIL,EMAIL,8441,Anjali,Rao,,9876507440,,1997-09-07,Hyderabad,830130
null_blank,Null values detected in column EMAIL,EMAIL,8481,Sneha,Gupta,,9876507480,Male,1980-04-13,Pune,108474
null_blank,Null values detected in column EMAIL,EMAIL,8521,Arjun,Patel,,9876507520,Male,2007-12-08,Chennai,53466
null_blank,Null values detected in column EMAIL,EMAIL,8561,Kavya,Sharma,,9876507560,,1978-07-07,Hyderabad,693759
null_blank,Null values detected in column EMAIL,EMAIL,8601,Neha,Joshi,,,Female,1987-07-30,Ahmedabad,78876
null_blank,Null values detected in column EMAIL,EMAIL,8641,Vijay,Joshi,,9876507640,Female,2018-03-28,Pune,79451
null_blank,Null values detected in column EMAIL,EMAIL,8681,Priya,Patel,,9876507680,Male,1970-08-08,Chennai,497822
null_blank,Null values detected in column EMAIL,EMAIL,8721,Priya,Patel,,9876507720,,invalid,Kolkata,63033
null_blank,Null values detected in column EMAIL,EMAIL,8761,Rakesh,Patel,,9876507760,Other,1985-12-13,Hyderabad,45827
null_blank,Null values detected in column EMAIL,EMAIL,8801,Rakesh,Joshi,,,Male,2000-02-28,Pune,608233
null_blank,Null values detected in column EMAIL,EMAIL,8841,Rakesh,Sharma,,9876507840,,2006-04-01,Kolkata,90249
null_blank,Null values detected in column EMAIL,EMAIL,8881,Kavya,Singh,,9876507880,,1987-05-04,Chennai,87656
null_blank,Null values detected in column EMAIL,EMAIL,8921,Sameer,Singh,,9876507920,Male,2006-09-21,Pune,515120
null_blank,Null values detected in column EMAIL,EMAIL,8961,Anjali,Joshi,,9876507960,Female,2006-04-17,Bangalore,58466
null_blank,Null values detected in column EMAIL,EMAIL,9001,Amit,Sharma,,,,2009-08-08,Pune,74959
null_blank,Null values detected in column EMAIL,EMAIL,9041,Sneha,Singh,,9876508040,Male,1996-11-14,Kolkata,846995
null_blank,Null values detected in column EMAIL,EMAIL,9081,Priya,Patel,,9876508080,Other,1988-08-01,Bangalore,58128
null_blank,Null values detected in column EMAIL,EMAIL,9121,Arjun,Singh,,9876508120,Male,2010-05-15,Pune,51504
null_blank,Null values detected in column EMAIL,EMAIL,9161,Rakesh,Verma,,9876508160,Other,1985-05-04,Hyderabad,573817
null_blank,Null values detected in column EMAIL,EMAIL,9201,Amit,Joshi,,,,1980-07-16,Kolkata,54043
null_blank,Null values detected in column EMAIL,EMAIL,9241,Vijay,Joshi,,9876508240,Male,1997-10-10,Delhi,60699
null_blank,Null values detected in column EMAIL,EMAIL,9281,Kavya,Joshi,,9876508280,,2005-05-16,Ahmedabad,1000000
null_blank,Null values detected in column EMAIL,EMAIL,9321,Vijay,Rao,,9876508320,Other,2008-04-30,Ahmedabad,89486
null_blank,Null values detected in column EMAIL,EMAIL,9361,Priya,Gupta,,9876508360,,1981-05-15,Pune,76270
null_blank,Null values detected in column EMAIL,EMAIL,9401,Amit,Patel,,,Other,1975-02-25,Bangalore,521644
null_blank,Null values detected in column EMAIL,EMAIL,9441,Vijay,Singh,,9876508440,Male,1974-07-12,Bangalore,31108
null_blank,Null values detected in column EMAIL,EMAIL,9481,Vijay,Verma,,9876508480,Other,2018-07-14,Bangalore,74419
null_blank,Null values detected in column EMAIL,EMAIL,9521,Anjali,Gupta,,9876508520,,2016-08-18,Bangalore,333006
null_blank,Null values detected in column EMAIL,EMAIL,9561,Amit,Joshi,,9876508560,,1990-02-13,Kolkata,37721
null_blank,Null values detected in column EMAIL,EMAIL,9601,Sneha,Kumar,,,,1977-02-02,Chennai,71641
null_blank,Null values detected in column EMAIL,EMAIL,9641,Sameer,Gupta,,9876508640,Other,1997-09-10,Ahmedabad,993168
null_blank,Null values detected in column EMAIL,EMAIL,9681,Arjun,Gupta,,9876508680,,1995-04-25,Mumbai,32800
null_blank,Null values detected in column EMAIL,EMAIL,9721,Anjali,Verma,,9876508720,Female,1971-01-28,Delhi,70701
null_blank,Null values detected in column EMAIL,EMAIL,9761,Neha,Verma,,9876508760,Male,1998-08-23,Mumbai,595556
null_blank,Null values detected in column EMAIL,EMAIL,9801,Vijay,Sharma,,,,1980-09-10,Mumbai,44398
null_blank,Null values detected in column EMAIL,EMAIL,9841,Rakesh,Kumar,,9876508840,Other,2007-12-22,Chennai,51892
null_blank,Null values detected in column EMAIL,EMAIL,9881,Arjun,Mehta,,9876508880,Female,2010-06-16,Bangalore,666309
null_blank,Null values detected in column EMAIL,EMAIL,9921,Anjali,Singh,,9876508920,,2012-10-13,Kolkata,79065
null_blank,Null values detected in column EMAIL,EMAIL,9961,Vijay,Mehta,,9876508960,Female,1999-10-01,Bangalore,44575
null_blank,Null values detected in column EMAIL,EMAIL,10001,Sameer,Patel,,,Other,1970-12-13,Delhi,838095
null_blank,Null values detected in column EMAIL,EMAIL,10041,Sneha,Kumar,,9876509040,,1980-02-11,Mumbai,106935
null_blank,Null values detected in column EMAIL,EMAIL,10081,Amit,Sharma,,9876509080,Male,2003-04-25,Mumbai,55019
null_blank,Null values detected in column EMAIL,EMAIL,10121,Rakesh,Gupta,,9876509120,Female,1983-10-02,Mumbai,899414
null_blank,Null values detected in column EMAIL,EMAIL,10161,Sameer,Joshi,,9876509160,Male,1990-07-27,Kolkata,99678
null_blank,Null values detected in column EMAIL,EMAIL,10201,Rakesh,Gupta,,,,1974-09-21,Bangalore,55317
null_blank,Null values detected in column EMAIL,EMAIL,10241,Sneha,Kumar,,9876509240,Other,1976-09-27,Delhi,770402
