issue_type,issue_detail,columns_involved,CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,GENDER,DOB,CITY,SALARY
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,2776,Vijay,Singh,user1775@example.com,123,Male,1984-08-02,Mumbai,55576
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,2826,Kavya,Mehta,user1825@example.com,123,Male,invalid,Mumbai,85370
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,2876,Arjun,Verma,user1875@example.com,123,Female,2015-08-19,Bangalore,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,2926,Anjali,Reddy,user1925@example.com,123,Male,1982-10-13,Bangalore,34530
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,2976,Arjun,Sharma,user1975@example.com,123,,1977-09-13,Ahmedabad,37780
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3026,Neha,Gupta,user2025@example.com,123,Male,1978-11-22,Hyderabad,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3076,Priya,Singh,user2075@example.com,123,Other,1992-09-20,Mumbai,54839
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3126,Kavya,Patel,user2125@example.com,123,Male,1989-03-21,Pune,31600
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3176,Sameer,Singh,user2175@example.com,123,,1982-01-22,Ahmedabad,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3226,Neha,Singh,user2225@example.com,123,,2002-10-21,Kolkata,98552
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3276,Sneha,Rao,user2275@example.com,123,Other,1979-10-15,Delhi,38637
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3326,Kavya,Kumar,user2325@example.com,123,Male,2015-08-09,Mumbai,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3376,Vijay,Sharma,user2375@example.com,123,,1979-05-04,Mumbai,78473
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3426,Rakesh,Reddy,user2425@example.com,123,Female,1976-04-04,Pune,53536
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3476,Priya,Joshi,user2475@example.com,123,Female,1996-04-05,Chennai,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3526,Neha,Kumar,user2525@example.com,123,Male,2012-05-17,Delhi,71946
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3576,Vijay,Patel,user2575@example.com,123,,2012-07-06,Chennai,66127
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3626,Anjali,Mehta,user2625@example.com,123,Female,1985-07-19,Bangalore,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3676,Sameer,Gupta,user2675@example.com,123,,1995-06-10,Delhi,80081
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3726,Sameer,Patel,user2725@example.com,123,Male,1983-05-20,Ahmedabad,72384
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3776,Sameer,Sharma,user2775@example.com,123,Male,1997-10-03,Chennai,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3826,Vijay,Gupta,user2825@example.com,123,Male,1997-12-22,Pune,44665
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3876,Priya,Verma,user2875@example.com,123,,2010-05-12,Kolkata,87564
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3926,Arjun,Gupta,user2925@example.com,123,Other,1974-12-15,Ahmedabad,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,3976,Sameer,Reddy,user2975@example.com,123,Male,1972-12-21,Chennai,61718
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4026,Amit,Rao,user3025@example.com,123,,1983-12-28,Delhi,70463
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4076,Kavya,Sharma,user3075@example.com,123,Other,1970-08-21,Pune,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4126,Priya,Singh,user3125@example.com,123,Male,2008-10-15,Chennai,66875
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4176,Sameer,Kumar,user3175@example.com,123,,2003-02-23,Ahmedabad,52682
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4226,Kavya,Reddy,user3225@example.com,123,,2009-07-16,Delhi,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4276,Sneha,Rao,user3275@example.com,123,,1978-07-04,Kolkata,90199
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4326,Sneha,Kumar,user3325@example.com,123,Male,1974-02-24,Pune,80284
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4376,Sameer,Kumar,user3375@example.com,123,Male,2003-08-16,Chennai,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4426,Rakesh,Joshi,user3425@example.com,123,Male,1997-10-08,Bangalore,53754
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4476,Anjali,Verma,user3475@example.com,123,Male,1994-12-13,Bangalore,60124
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4526,Vijay,Singh,user3525@example.com,123,Male,2009-04-22,Kolkata,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4576,Priya,Rao,user3575@example.com,123,Female,1974-04-03,Hyderabad,75715
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4626,Anjali,Joshi,user3625@example.com,123,Other,1993-10-06,Kolkata,49162
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4676,Priya,Reddy,user3675@example.com,123,,2003-12-06,Ahmedabad,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4726,Rakesh,Patel,user3725@example.com,123,Other,1997-01-10,Ahmedabad,90386
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4776,Sameer,Patel,user3775@example.com,123,Other,1975-09-22,Ahmedabad,35764
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4826,Kavya,Gupta,user3825@example.com,123,,1999-10-08,Pune,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4876,Anjali,Patel,user3875@example.com,123,Other,2002-11-30,Hyderabad,87706
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4926,Vijay,Patel,user3925@example.com,123,Male,1983-08-15,Kolkata,51040
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,4976,Arjun,Kumar,user3975@example.com,123,Other,2000-06-21,Bangalore,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5026,Anjali,Kumar,user4025@example.com,123,Female,2004-07-02,Ahmedabad,82000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5076,Rakesh,Mehta,user4075@example.com,123,Male,1976-06-25,Ahmedabad,67290
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5126,Sneha,Sharma,user4125@example.com,123,Female,2010-10-09,Pune,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5176,Neha,Kumar,user4175@example.com,123,Other,2019-01-04,Bangalore,73613
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5226,Priya,Reddy,user4225@example.com,123,Female,1975-02-09,Kolkata,50080
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5276,Rakesh,Joshi,user4275@example.com,123,,1987-06-30,Bangalore,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5326,Sameer,Singh,user4325@example.com,123,Male,1983-07-18,Chennai,93878
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5376,Priya,Gupta,user4375@example.com,123,Male,1983-08-06,Mumbai,62891
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5426,Anjali,Reddy,user4425@example.com,123,Male,1995-09-09,Hyderabad,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5476,Amit,Kumar,user4475@example.com,123,Female,2000-05-03,Mumbai,64883
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5526,Sameer,Verma,user4525@example.com,123,Female,2000-10-22,Mumbai,85404
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5576,Priya,Joshi,user4575@example.com,123,,2015-01-13,Delhi,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5626,Rakesh,Singh,user4625@example.com,123,Other,invalid,Pune,47386
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5676,Sneha,Verma,user4675@example.com,123,,1980-08-31,Ahmedabad,81313
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5726,Priya,Patel,user4725@example.com,123,,1970-01-14,Delhi,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5776,Anjali,Patel,user4775@example.com,123,Female,1991-07-15,Pune,28360
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5826,Anjali,Patel,user4825@example.com,123,,1984-02-04,Chennai,55399
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5876,Anjali,Kumar,user4875@example.com,123,Other,2004-03-17,Hyderabad,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5926,Amit,Sharma,user4925@example.com,123,,1976-05-07,Mumbai,70193
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,5976,Priya,Rao,user4975@example.com,123,,1993-06-28,Bangalore,63270
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6026,Neha,Reddy,user5025@example.com,123,,2010-10-07,Kolkata,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6076,Kavya,Reddy,user5075@example.com,123,Other,2006-11-11,Delhi,83263
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6126,Anjali,Kumar,user5125@example.com,123,Male,1988-08-04,Ahmedabad,89701
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6176,Amit,Patel,user5175@example.com,123,Female,2002-09-05,Ahmedabad,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6226,Arjun,Kumar,user5225@example.com,123,Male,1981-03-11,Bangalore,37636
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6276,Sneha,Mehta,user5275@example.com,123,,1970-07-01,Hyderabad,48678
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6326,Vijay,Patel,user5325@example.com,123,Other,1981-02-19,Kolkata,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6376,Kavya,Sharma,user5375@example.com,123,,1992-03-28,Ahmedabad,69666
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6426,Sneha,Verma,user5425@example.com,123,,1986-03-14,Hyderabad,79553
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6476,Amit,Rao,user5475@example.com,123,,1984-02-24,Bangalore,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6526,Anjali,Gupta,user5525@example.com,123,Male,2001-07-20,Kolkata,54165
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6576,Priya,Sharma,user5575@example.com,123,Female,2000-08-29,Hyderabad,74755
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6626,Sameer,Kumar,user5625@example.com,123,Female,1984-10-22,Chennai,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6676,Vijay,Verma,user5675@example.com,123,Female,1983-08-24,Pune,69609
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6726,Kavya,Gupta,user5725@example.com,123,Female,2002-06-11,Pune,59876
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6776,Priya,Sharma,user5775@example.com,123,Female,1974-09-16,Mumbai,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6826,Neha,Patel,user5825@example.com,123,Other,1997-03-18,Delhi,69779
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6876,Kavya,Patel,user5875@example.com,123,Other,1993-09-26,Mumbai,58189
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6926,Sneha,Reddy,user5925@example.com,123,Male,2006-01-12,Ahmedabad,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,6976,Amit,Mehta,user5975@example.com,123,,2017-12-17,Kolkata,84942
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7026,Rakesh,Verma,user6025@example.com,123,,1978-10-30,Mumbai,101897
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7076,Amit,Verma,user6075@example.com,123,Other,1973-07-11,Hyderabad,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7126,Kavya,Singh,user6125@example.com,123,,1975-11-29,Chennai,87265
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7176,Arjun,Joshi,user6175@example.com,123,Female,2005-09-20,Kolkata,66043
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7226,Kavya,Gupta,user6225@example.com,123,Other,2002-07-30,Ahmedabad,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7276,Anjali,Kumar,user6275@example.com,123,Male,2003-02-09,Ahmedabad,38114
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7326,Kavya,Verma,user6325@example.com,123,Male,1999-12-12,Hyderabad,47932
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7376,Amit,Gupta,user6375@example.com,123,Other,2017-06-10,Kolkata,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7426,Kavya,Mehta,user6425@example.com,123,Female,2012-06-25,Pune,79433
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7476,Sneha,Kumar,user6475@example.com,123,Female,2018-09-11,Kolkata,88290
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7526,Vijay,Gupta,user6525@example.com,123,,1995-06-10,Kolkata,1000
outliers,"Outliers detected in numeric column PHONE using IQR method (IQR multiplier=1.5, lower=9876494688.5, upper=9876515102.5)",PHONE,7576,Neha,Sharma,user6575@example.com,123,Other,1987-10-11,Pune,68299
