CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,GENDER,DOB,CITY,SALARY
1220,Sneha,Reddy,user219@example.com,9876500219,Other,1997-11-11,Hyderabad,82426
1224,Kavya,Kumar,user223@example.com,9876500223,Male,2018-02-27,Mumbai,50378
1225,Amit,Mehta,user224@example.com,9876500224,Male,2005-09-18,Bangalore,79643
1227,Sameer,Reddy,user226@example.com,9876500226,Female,2000-07-28,Mumbai,37636
1228,Amit,Kumar,user227@example.com,9876500227,Female,1978-06-26,Mumbai,91057
1229,Anjali,Sharma,user228@example.com,9876500228,Female,1979-04-10,Mumbai,32028
1230,Vijay,Gupta,user229@example.com,9876500229,Other,1984-11-23,Pune,72474
1231,Neha,Patel,user230@example.com,9876500230,Male,2004-11-13,Pune,55623
1234,Arjun,Sharma,user233@example.com,9876500233,Female,1990-04-09,Hyderabad,100818
1235,Rakesh,Sharma,user234@example.com,9876500234,Other,1999-04-15,Pune,87734
1236,Rakesh,Patel,user235@example.com,9876500235,Other,1978-01-18,Hyderabad,67636
1237,Amit,Joshi,user236@example.com,9876500236,Female,2017-02-25,Kolkata,89100
1238,Vijay,Patel,user237@example.com,9876500237,Female,1978-08-05,Kolkata,62936
1239,Vijay,Reddy,user238@example.com,9876500238,Male,2015-05-04,Ahmedabad,43215
1240,Sameer,Rao,user239@example.com,9876500239,Other,1978-08-29,Kolkata,55851
1243,Neha,Verma,user242@example.com,9876500242,Male,1972-04-17,Mumbai,92673
1245,Priya,Rao,user244@example.com,9876500244,Other,2013-04-02,Delhi,84280
1246,Sneha,Gupta,user245@example.com,9876500245,Female,2009-05-22,Chennai,68210
1247,Arjun,Mehta,user246@example.com,9876500246,Female,1977-06-26,Delhi,34174
1248,Sneha,Gupta,user247@example.com,9876500247,Male,2002-11-11,Ahmedabad,66588
1249,Neha,Mehta,user248@example.com,9876500248,Male,2009-12-23,Delhi,62603
1250,Arjun,Singh,user249@example.com,9876500249,Other,1984-04-03,Ahmedabad,51286
1252,Neha,Singh,user251@example.com,9876500251,Male,1979-01-24,Delhi,65530
1253,Priya,Patel,user252@example.com,9876500252,Female,2050-01-01,Kolkata,15914
1254,Sneha,Patel,user253@example.com,9876500253,Other,1984-03-19,Delhi,72201
1255,Neha,Mehta,user254@example.com,9876500254,Female,2015-11-18,Ahmedabad,77079
1257,Vijay,Rao,user256@example.com,9876500256,Female,2005-01-21,Hyderabad,59371
1260,Kavya,Patel,user259@example.com,9876500259,Other,1990-11-25,Chennai,56642
1262,Kavya,Singh,user261@example.com,9876500261,Other,1985-02-23,Pune,37701
1265,Vijay,Mehta,user264@example.com,9876500264,Female,1985-05-25,Hyderabad,67485
1266,Neha,Sharma,user265@example.com,9876500265,Male,2050-01-01,Pune,63868
1270,Rakesh,Sharma,user269@example.com,9876500269,Female,1978-05-04,Chennai,64608
1272,Sneha,Singh,user271@example.com,9876500271,Other,2017-01-22,Bangalore,76535
1273,Sneha,Gupta,user272@example.com,9876500272,Male,1985-04-17,Mumbai,48634
1274,Amit,Patel,user273@example.com,9876500273,Other,1995-08-27,Ahmedabad,44913
1275,Sameer,Verma,user274@example.com,9876500274,Female,1976-01-27,Kolkata,65995
1277,Arjun,Sharma,user276@example.com,9876500276,Other,2004-10-27,Bangalore,64894
1278,Sameer,Mehta,user277@example.com,9876500277,Female,2011-05-21,Chennai,10724
1279,Priya,Sharma,user278@example.com,9876500278,Female,1971-10-13,Mumbai,71651
1283,Priya,Reddy,user282@example.com,9876500282,Male,1978-10-04,Mumbai,56892
1284,Sameer,Kumar,user283@example.com,9876500283,Female,2017-06-08,Chennai,61094
1290,Arjun,Mehta,user289@example.com,9876500289,Female,1993-04-15,Ahmedabad,62766
1291,Rakesh,Kumar,user290@example.com,9876500290,Male,1995-09-02,Pune,83961
1292,Sameer,Sharma,user291@example.com,9876500291,Male,2005-11-18,Delhi,51863
1294,Sameer,Sharma,user293@example.com,9876500293,Other,1988-01-30,Delhi,57706
1296,Arjun,Patel,user295@example.com,9876500295,Female,2006-11-08,Chennai,59883
1299,Sameer,Verma,user298@example.com,9876500298,Male,2008-12-21,Mumbai,67344
1303,Arjun,Mehta,user302@example.com,9876500302,Other,2017-12-02,Kolkata,54630
1304,Rakesh,Mehta,user303@example.com,9876500303,Female,1975-12-09,Pune,84142
1305,Sameer,Gupta,user304@example.com,9876500304,Female,2003-12-27,Mumbai,30777
1306,Arjun,Rao,user305@example.com,9876500305,Male,2010-10-02,Ahmedabad,62780
1307,Neha,Singh,user306@example.com,9876500306,Female,2005-07-09,Hyderabad,63686
1308,Rakesh,Reddy,user307@example.com,9876500307,Other,1990-12-30,Ahmedabad,75306
1310,Arjun,Singh,user309@example.com,9876500309,Male,2000-12-17,Mumbai,61598
1312,Kavya,Verma,user311@example.com,9876500311,Other,1994-05-11,Delhi,59910
1313,Vijay,Mehta,user312@example.com,9876500312,Male,1988-03-07,Kolkata,61290
1315,Priya,Reddy,user314@example.com,9876500314,Female,1991-01-05,Kolkata,76619
1317,Sameer,Reddy,user316@example.com,9876500316,Male,1972-12-02,Chennai,32129
1319,Sneha,Reddy,user318@example.com,9876500318,Male,1975-04-03,Pune,48187
1322,Amit,Rao,user321@example.com,9876500321,Male,2009-02-07,Kolkata,61078
1323,Kavya,Singh,user322@example.com,9876500322,Other,2018-06-29,Delhi,95380
1324,Anjali,Patel,user323@example.com,9876500323,Other,1990-05-24,Chennai,89171
1328,Sneha,Gupta,user327@example.com,9876500327,Male,1972-01-31,Pune,44051
1329,Arjun,Reddy,user328@example.com,9876500328,Female,1979-12-22,Pune,71420
1332,Amit,Joshi,user331@example.com,9876500331,Other,1995-08-05,Chennai,57156
1333,Anjali,Sharma,user332@example.com,9876500332,Other,1973-08-21,Pune,99339
1335,Anjali,Singh,user334@example.com,9876500334,Male,2003-01-11,Kolkata,100053
1336,Sameer,Gupta,user335@example.com,9876500335,Male,1978-08-07,Pune,51203
1339,Sneha,Joshi,user338@example.com,9876500338,Male,2008-06-27,Pune,94367
1340,Anjali,Kumar,user339@example.com,9876500339,Other,1979-09-28,Pune,65231
1342,Vijay,Patel,user341@example.com,9876500341,Female,2009-05-22,Chennai,46964
1345,Arjun,Rao,user344@example.com,9876500344,Male,1982-03-22,Ahmedabad,70453
1348,Amit,Rao,user347@example.com,9876500347,Male,2008-06-28,Mumbai,37944
1349,Kavya,Kumar,user348@example.com,9876500348,Male,2014-06-12,Chennai,90814
1350,Kavya,Verma,user349@example.com,9876500349,Male,1983-01-04,Delhi,58542
1352,Priya,Verma,user351@example.com,9876500351,Male,2012-04-15,Ahmedabad,30082
1353,Sameer,Verma,user352@example.com,9876500352,Female,1993-01-18,Hyderabad,88509
1354,Vijay,Verma,user353@example.com,9876500353,Female,1991-03-07,Bangalore,44383
1355,Anjali,Patel,user354@example.com,9876500354,Other,1994-01-18,Chennai,42952
1356,Priya,Patel,user355@example.com,9876500355,Female,2009-07-31,Kolkata,98122
1358,Anjali,Singh,user357@example.com,9876500357,Other,1999-09-29,Chennai,35443
1359,Priya,Rao,user358@example.com,9876500358,Female,2011-09-08,Delhi,69038
1363,Priya,Mehta,user362@example.com,9876500362,Male,1979-02-04,Mumbai,88017
1365,Rakesh,Sharma,user364@example.com,9876500364,Male,2011-03-28,Delhi,31807
1368,Rakesh,Singh,user367@example.com,9876500367,Female,1997-05-15,Hyderabad,69450
1370,Amit,Sharma,user369@example.com,9876500369,Female,2008-07-17,Kolkata,74156
1373,Neha,Reddy,user372@example.com,9876500372,Other,1972-10-26,Hyderabad,38474
1374,Sameer,Patel,user373@example.com,9876500373,Female,2011-06-03,Delhi,71203
1375,Amit,Reddy,user374@example.com,9876500374,Female,1971-02-16,Hyderabad,79914
1378,Kavya,Verma,user377@example.com,9876500377,Male,1973-07-29,Chennai,75008
1382,Sneha,Kumar,user381@example.com,9876500381,Male,2017-02-02,Kolkata,82531
1383,Sameer,Reddy,user382@example.com,9876500382,Other,2002-01-10,Delhi,83482
1386,Anjali,Gupta,user385@example.com,9876500385,Female,1985-05-14,Ahmedabad,94531
1388,Anjali,Reddy,user387@example.com,9876500387,Other,1996-01-27,Ahmedabad,77770
1390,Amit,Sharma,user389@example.com,9876500389,Female,1989-05-27,Kolkata,87761
1393,Arjun,Mehta,user392@example.com,9876500392,Female,1973-12-07,Chennai,76221
1394,Anjali,Rao,user393@example.com,9876500393,Male,1978-11-25,Bangalore,64472
1396,Arjun,Gupta,user395@example.com,9876500395,Male,2009-01-19,Hyderabad,95687
1398,Priya,Patel,user397@example.com,9876500397,Other,2004-01-16,Hyderabad,39462
1399,Vijay,Singh,user398@example.com,9876500398,Male,2001-08-25,Ahmedabad,43098
1400,Sneha,Kumar,user399@example.com,9876500399,Other,1983-07-24,Delhi,38697
1402,Arjun,Patel,user401@example.com,9876500401,Male,1970-01-26,Chennai,83460
1404,Rakesh,Reddy,user403@example.com,9876500403,Male,1991-12-16,Delhi,52073
1405,Priya,Verma,user404@example.com,9876500404,Female,1993-05-03,Kolkata,67075
1408,Anjali,Rao,user407@example.com,9876500407,Other,1975-01-27,Delhi,60135
1410,Rakesh,Sharma,user409@example.com,9876500409,Female,2013-01-01,Kolkata,67305
1411,Priya,Verma,user410@example.com,9876500410,Female,1999-02-01,Bangalore,82750
1412,Vijay,Verma,user411@example.com,9876500411,Female,1980-06-06,Kolkata,34618
1413,Rakesh,Reddy,user412@example.com,9876500412,Male,1973-08-04,Hyderabad,68362
1414,Arjun,Patel,user413@example.com,9876500413,Other,2000-08-29,Delhi,23020
1416,Rakesh,Kumar,user415@example.com,9876500415,Female,1991-04-29,Delhi,78904
1417,Anjali,Rao,user416@example.com,9876500416,Female,1989-02-07,Pune,85446
1419,Rakesh,Gupta,user418@example.com,9876500418,Other,invalid,Kolkata,54292
1420,Amit,Singh,user419@example.com,9876500419,Other,1977-04-10,Pune,60401
1423,Rakesh,Kumar,user422@example.com,9876500422,Other,2015-12-28,Bangalore,44948
1428,Rakesh,Patel,user427@example.com,9876500427,Male,1985-11-09,Mumbai,77709
1429,Neha,Patel,user428@example.com,9876500428,Female,2017-05-17,Ahmedabad,76799
1430,Kavya,Patel,user429@example.com,9876500429,Female,2017-05-04,Pune,70272
1431,Neha,Patel,user430@example.com,9876500430,Other,2002-06-20,Chennai,43267
1433,Anjali,Reddy,user432@example.com,9876500432,Other,1983-05-28,Chennai,61517
1434,Sameer,Rao,user433@example.com,9876500433,Male,1998-11-26,Delhi,56585
1435,Anjali,Reddy,user434@example.com,9876500434,Female,2017-01-10,Mumbai,66481
1443,Arjun,Gupta,user442@example.com,9876500442,Female,1975-08-11,Bangalore,67296
1444,Neha,Reddy,user443@example.com,9876500443,Male,1987-02-13,Delhi,101245
1445,Sneha,Joshi,user444@example.com,9876500444,Other,2000-07-29,Delhi,102236
1446,Kavya,Singh,user445@example.com,9876500445,Other,1970-07-25,Kolkata,89592
1447,Sameer,Gupta,user446@example.com,9876500446,Male,2001-12-22,Delhi,39363
1448,Arjun,Sharma,user447@example.com,9876500447,Female,2011-07-30,Kolkata,93220
1449,Arjun,Sharma,user448@example.com,9876500448,Other,1994-02-18,Mumbai,62470
1450,Sameer,Gupta,user449@example.com,9876500449,Female,2001-06-06,Ahmedabad,59446
1453,Arjun,Patel,user452@example.com,9876500452,Male,2002-05-22,Hyderabad,72988
1456,Anjali,Verma,user455@example.com,9876500455,Other,1988-12-26,Mumbai,103868
1457,Kavya,Joshi,user456@example.com,9876500456,Female,1976-05-24,Mumbai,95181
1458,Sameer,Sharma,user457@example.com,9876500457,Female,1974-09-22,Delhi,61445
1460,Sameer,Kumar,user459@example.com,9876500459,Male,1986-05-22,Mumbai,38058
1462,Arjun,Verma,user461@example.com,9876500461,Other,2015-04-19,Delhi,52856
1463,Anjali,Reddy,user462@example.com,9876500462,Male,1973-11-26,Bangalore,62936
1467,Anjali,Sharma,user466@example.com,9876500466,Other,2003-04-10,Ahmedabad,69773
1468,Kavya,Mehta,user467@example.com,9876500467,Male,2013-04-06,Hyderabad,64127
1469,Sameer,Rao,user468@example.com,9876500468,Female,2016-07-03,Kolkata,87862
1470,Vijay,Verma,user469@example.com,9876500469,Other,1996-09-08,Kolkata,81790
1473,Anjali,Singh,user472@example.com,9876500472,Female,1974-03-01,Chennai,87112
1474,Rakesh,Reddy,user473@example.com,9876500473,Male,1976-07-18,Ahmedabad,81697
1475,Kavya,Verma,user474@example.com,9876500474,Other,1973-01-22,Delhi,60080
1478,Vijay,Sharma,user477@example.com,9876500477,Male,2004-02-11,Ahmedabad,51153
1479,Rakesh,Singh,user478@example.com,9876500478,Female,1986-10-25,Pune,79344
1484,Vijay,Reddy,user483@example.com,9876500483,Male,1980-05-29,Hyderabad,61944
1485,Sneha,Mehta,user484@example.com,9876500484,Female,1989-04-28,Hyderabad,64832
1486,Sameer,Kumar,user485@example.com,9876500485,Other,1990-07-25,Hyderabad,58139
1487,Arjun,Patel,user486@example.com,9876500486,Male,1992-03-05,Ahmedabad,66441
1488,Sameer,Gupta,user487@example.com,9876500487,Female,2011-08-07,Hyderabad,95802
1489,Neha,Verma,user488@example.com,9876500488,Male,2014-03-03,Delhi,86110
1493,Sneha,Sharma,user492@example.com,9876500492,Male,2015-05-28,Kolkata,73233
1495,Rakesh,Joshi,user494@example.com,9876500494,Female,2008-11-18,Bangalore,63082
1497,Amit,Verma,user496@example.com,9876500496,Other,1991-06-14,Mumbai,62706
1498,Amit,Verma,user497@example.com,9876500497,Male,1996-03-01,Chennai,57750
1500,Sameer,Rao,user499@example.com,9876500499,Female,2014-07-12,Chennai,80767
1502,Arjun,Gupta,user501@example.com,9876500501,Female,1974-07-21,Pune,44345
1507,Sameer,Mehta,user506@example.com,9876500506,Female,1982-09-30,Kolkata,56277
1508,Arjun,Joshi,user507@example.com,9876500507,Male,1993-12-15,Delhi,75873
1509,Neha,Gupta,user508@example.com,9876500508,Female,1999-07-25,Mumbai,26403
1510,Vijay,Rao,user509@example.com,9876500509,Male,1988-03-12,Delhi,84247
1512,Vijay,Rao,user511@example.com,9876500511,Other,1975-06-18,Chennai,75534
1513,Amit,Rao,user512@example.com,9876500512,Male,2010-09-14,Ahmedabad,63596
1517,Rakesh,Singh,user516@example.com,9876500516,Female,1999-09-09,Pune,76055
1518,Rakesh,Sharma,user517@example.com,9876500517,Female,1980-12-06,Mumbai,59359
1519,Sameer,Patel,user518@example.com,9876500518,Female,1983-03-17,Hyderabad,76845
1523,Neha,Singh,user522@example.com,9876500522,Male,2017-06-06,Hyderabad,44612
1524,Rakesh,Mehta,user523@example.com,9876500523,Female,1982-02-25,Pune,94721
1525,Amit,Kumar,user524@example.com,9876500524,Other,2001-06-28,Bangalore,71545
1528,Rakesh,Singh,user527@example.com,9876500527,Male,2000-12-28,Chennai,43803
1529,Anjali,Kumar,user528@example.com,9876500528,Other,2010-04-23,Ahmedabad,77656
1530,Anjali,Sharma,user529@example.com,9876500529,Female,1983-08-30,Kolkata,100703
1531,Amit,Patel,user530@example.com,9876500530,Other,1986-07-04,Bangalore,33878
1533,Rakesh,Joshi,user532@example.com,9876500532,Male,2003-09-30,Delhi,80192
1536,Kavya,Joshi,user535@example.com,9876500535,Other,2006-12-30,Kolkata,65899
1537,Vijay,Kumar,user536@example.com,9876500536,Female,2009-08-16,Ahmedabad,50748
1538,Anjali,Sharma,user537@example.com,9876500537,Male,2010-10-18,Bangalore,14808
1540,Arjun,Verma,user539@example.com,9876500539,Female,1991-04-04,Delhi,63533
1542,Amit,Kumar,user541@example.com,9876500541,Male,2000-05-07,Mumbai,71776
1543,Sneha,Reddy,user542@example.com,9876500542,Other,1998-02-18,Delhi,54400
1545,Vijay,Reddy,user544@example.com,9876500544,Male,1991-06-05,Bangalore,82490
1547,Anjali,Joshi,user546@example.com,9876500546,Female,1978-10-14,Mumbai,57119
1549,Rakesh,Singh,user548@example.com,9876500548,Female,1994-11-25,Ahmedabad,89868
1550,Rakesh,Verma,user549@example.com,9876500549,Female,2008-09-15,Mumbai,92825
1554,Arjun,Kumar,user553@example.com,9876500553,Other,2050-01-01,Bangalore,69521
1555,Priya,Mehta,user554@example.com,9876500554,Female,invalid,Hyderabad,66448
1557,Arjun,Patel,user556@example.com,9876500556,Female,1982-02-20,Mumbai,95661
1560,Neha,Reddy,user559@example.com,9876500559,Other,2010-02-10,Pune,44561
1562,Priya,Sharma,user561@example.com,9876500561,Other,1979-10-21,Ahmedabad,21347
1563,Sameer,Gupta,user562@example.com,9876500562,Male,1972-05-21,Ahmedabad,66212
1564,Priya,Patel,user563@example.com,9876500563,Female,2009-12-14,Chennai,93290
1565,Amit,Verma,user564@example.com,9876500564,Other,2005-05-19,Pune,61706
1566,Anjali,Joshi,user565@example.com,9876500565,Female,1998-06-06,Ahmedabad,44847
1568,Sameer,Kumar,user567@example.com,9876500567,Male,2004-12-22,Mumbai,81786
1575,Vijay,Kumar,user574@example.com,9876500574,Female,1996-08-09,Ahmedabad,41149
1580,Arjun,Sharma,user579@example.com,9876500579,Other,1994-08-13,Chennai,107015
1583,Arjun,Joshi,user582@example.com,9876500582,Female,1974-09-09,Mumbai,81146
1584,Priya,Verma,user583@example.com,9876500583,Male,1975-06-26,Bangalore,15181
1585,Rakesh,Gupta,user584@example.com,9876500584,Male,1992-04-26,Bangalore,81587
1587,Anjali,Reddy,user586@example.com,9876500586,Female,1987-02-15,Bangalore,59737
1588,Rakesh,Mehta,user587@example.com,9876500587,Female,1998-09-04,Pune,62540
1589,Priya,Sharma,user588@example.com,9876500588,Female,2011-11-25,Mumbai,76657
